sport,height_cm,weight_kg,bmi,position,Player,height,weight,Wingspan,Hand Length,Hand Width,source_file,processed_date,Sex,Arm Span,Leg Length,Torso Length,Spike Reach,Block Reach,weight_height_ratio,height_weight_ratio,arm_span_ratio,arm_span_excess,leg_length_ratio,leg_length_excess,torso_length_ratio,torso_length_excess,upper_lower_ratio,hand_length_ratio,hand_shape_ratio,hand_area,weighted_height_cm,weighted_weight_kg,weighted_bmi,weighted_arm_span_ratio,weighted_leg_length_ratio,weighted_torso_length_ratio,weighted_hand_length_ratio,weighted_upper_lower_ratio,cluster,pca_1,pca_2,tsne_1,tsne_2
tennis,188.0,77.0,21.785875961973744,TENNIS,Novak Djokovic,188 cm,77 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4095744680851064,2.4415584415584415,,,,,,,,,,,225.6,77.0,19.60728836577637,,,,,,4,0.10538061198567601,-1.764488328360232,-4.99762,3.4531226
tennis,185.0,73.0,21.32943754565376,TENNIS,Carlos Alcaraz,185 cm,73 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.3945945945945946,2.5342465753424657,,,,,,,,,,,222.0,73.0,19.196493791088386,,,,,,4,-0.08106786045203661,-1.8795740138555725,-6.293922,3.1755576
tennis,185.0,79.0,23.08254200146092,TENNIS,Jannik Sinner,185 cm,79 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.42702702702702705,2.3417721518987342,,,,,,,,,,,222.0,79.0,20.774287801314827,,,,,,4,0.3974980227119543,-1.5520024966778911,-3.9509623,2.5371368
tennis,198.0,90.0,22.95684113865932,TENNIS,Alexander Zverev,198 cm,90 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.45454545454545453,2.2,,,,,,,,,,,237.6,90.0,20.66115702479339,,,,,,0,0.6816101228411325,-1.499845051937651,-1.2100223,3.1079028
tennis,185.0,85.0,24.835646457268076,TENNIS,Rafael Nadal,185 cm,85 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4594594594594595,2.176470588235294,,,,,,,,,,,222.0,85.0,22.352081811541268,,,,,,0,0.9003160795443704,-1.2711412816572352,-0.6906398,0.9771607
tennis,198.0,83.0,21.17130905009693,TENNIS,Daniil Medvedev,198 cm,83 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.41919191919191917,2.3855421686746987,,,,,,,,,,,237.6,83.0,19.05417814508724,,,,,,4,0.15498310566326887,-1.8102642732964027,-3.5410058,3.9259942
tennis,193.0,91.0,24.43018604526296,TENNIS,Stefanos Tsitsipas,193 cm,91 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.47150259067357514,2.120879120879121,,,,,,,,,,,231.6,91.0,21.987167440736666,,,,,,0,0.9951061992171605,-1.2953376195900024,0.47061384,2.0392165
tennis,188.0,79.0,22.351742870076958,TENNIS,Andrey Rublev,188 cm,79 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.42021276595744683,2.3797468354430378,,,,,,,,,,,225.6,79.0,20.116568583069263,,,,,,4,0.2622859623125881,-1.6596729807076949,-4.292182,3.1843212
tennis,185.0,77.0,22.498173849525198,TENNIS,Casper Ruud,185 cm,77 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.41621621621621624,2.4025974025974026,,,,,,,,,,,222.0,77.0,20.24835646457268,,,,,,4,0.2350014083213363,-1.6554637445634566,-4.781422,2.9638913
tennis,188.0,86.0,24.332277048438208,TENNIS,Taylor Fritz,188 cm,86 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4574468085106383,2.186046511627907,,,,,,,,,,,225.6,86.0,21.89904934359439,,,,,,0,0.8316614842621392,-1.3317380656196154,-0.6798269,1.9230372
tennis,185.0,85.0,24.835646457268076,TENNIS,Frances Tiafoe,185 cm,85 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4594594594594595,2.176470588235294,,,,,,,,,,,222.0,85.0,22.352081811541268,,,,,,0,0.9003160795443704,-1.2711412816572352,-0.6906398,0.9771607
tennis,185.0,85.0,24.835646457268076,TENNIS,Roger Federer,185 cm,85 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4594594594594595,2.176470588235294,,,,,,,,,,,222.0,85.0,22.352081811541268,,,,,,0,0.9003160795443704,-1.2711412816572352,-0.6906398,0.9771607
track_field,178.0,,,SPRINTER,Christian Malcolm,178 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,178.0,,,,,,,,1,-10.305694032590042,2.6081684597243355,-21.12448,2.8965633
track_field,183.0,77.0,22.99262444384723,SPRINTER,Reece Prescod,183 cm,77 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4207650273224044,2.3766233766233764,,,,,,,,,,,183.0,77.0,22.99262444384723,,,,,,4,0.43482602625377376,-1.3879896917325567,-4.637124,1.8436291
track_field,188.0,86.0,24.332277048438208,SPRINTER,Fred Kerley,188 cm,86 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4574468085106383,2.186046511627907,,,,,,,,,,,188.0,86.0,24.332277048438208,,,,,,0,0.9471330125560927,-1.1268510928152138,-0.68676263,1.5915421
track_field,183.0,78.0,23.291229956104985,SPRINTER,Kenny Bednarek,183 cm,78 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4262295081967213,2.3461538461538463,,,,,,,,,,,183.0,78.0,23.291229956104985,,,,,,4,0.5192075112530359,-1.3338360906667444,-4.1391215,1.5643655
track_field,195.0,94.0,24.720578566732414,SPRINTER,Usain Bolt,195 cm,94 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.48205128205128206,2.074468085106383,,,,,,,,,,,195.0,94.0,24.720578566732414,,,,,,0,1.2567794104811076,-1.0382508689528793,1.3318175,1.4955256
track_field,180.0,90.0,27.777777777777775,SPRINTER,Yohan Blake,180 cm,90 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.5,2.0,,,,,,,,,,,180.0,90.0,27.777777777777775,,,,,,0,1.7657059574125118,-0.6652473007776905,1.0186119,-0.09874785
track_field,185.0,83.0,24.251278305332356,SPRINTER,Justin Gatlin,185 cm,83 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4486486486486487,2.2289156626506026,,,,,,,,,,,185.0,83.0,24.251278305332356,,,,,,0,0.8455678206272574,-1.1563101107299136,-1.7187684,1.1446054
track_field,176.0,73.0,23.56663223140496,SPRINTER,Christian Coleman,176 cm,73 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4147727272727273,2.410958904109589,,,,,,,,,,,176.0,73.0,23.56663223140496,,,,,,4,0.4356839888947443,-1.3408405924537865,-5.6348543,1.0785638
track_field,173.0,75.0,25.05930702662969,SPRINTER,Trayvon Bromell,173 cm,75 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.43352601156069365,2.3066666666666666,,,,,,,,,,,173.0,75.0,25.05930702662969,,,,,,4,0.7784425067952019,-1.1054629230848787,-4.77407,-0.18338184
track_field,178.0,83.0,26.19618735008206,SPRINTER,Tyson Gay,178 cm,83 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.46629213483146065,2.144578313253012,,,,,,,,,,,178.0,83.0,26.19618735008206,,,,,,0,1.2334684080264204,-0.8937237628709936,-0.29614797,0.012426221
track_field,176.0,75.0,24.212293388429753,SPRINTER,Andre De Grasse,176 cm,75 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.42613636363636365,2.3466666666666667,,,,,,,,,,,176.0,75.0,24.212293388429753,,,,,,4,0.6139395251782154,-1.2254878539428675,-4.8524594,0.4465398
track_field,175.0,,,SPRINTER,Yuki Koike,175 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,175.0,,,,,,,,1,-10.322492929281202,2.636671003819902,-20.945866,3.2855604
track_field,183.0,,,SPRINTER,Letsile Tebogo,183 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,183.0,,,,,,,,1,-10.277695871438098,2.5606642195650586,-21.458965,2.6631286
track_field,180.0,,,SPRINTER,Erriyon Knighton,180 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,180.0,,,,,,,,1,-10.294494768129262,2.5891667636606246,-21.1111,3.2152925
track_field,188.0,88.0,24.898143956541425,SPRINTER,Asafa Powell,188 cm,88 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.46808510638297873,2.1363636363636362,,,,,,,,,,,188.0,88.0,24.898143956541425,,,,,,0,1.1178078177577058,-1.0387060505314365,0.11439446,1.1319804
track_field,183.0,79.0,23.589835468362743,SPRINTER,Noah Lyles,183 cm,79 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.43169398907103823,2.3164556962025316,,,,,,,,,,,183.0,79.0,23.589835468362743,,,,,,4,0.6042774646153444,-1.2810084971457845,-3.6455495,1.3322173
volleyball,202.0,91.0,22.30173512400745,VOLLEYBALL,Amir Ghafour,202 cm,91 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4504950495049505,2.21978021978022,,,,,,,,,,,444.40000000000003,118.3,20.071561611606707,,,,,,0,0.7477046677370468,-1.6242713767570165,5.9564195,-5.832811
volleyball,197.0,88.0,22.675152670772242,VOLLEYBALL,Sergey Tetyukhin,197 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4467005076142132,2.2386363636363638,,,,,,,,,,,433.40000000000003,114.4,20.40763740369502,,,,,,0,0.7291199975549201,-1.585074843876139,5.3299074,-5.517663
volleyball,196.0,87.0,22.646813827571847,VOLLEYBALL,Andrea Giani,196 cm,87 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.44387755102040816,2.2528735632183907,,,,,,,,,,,431.20000000000005,113.10000000000001,20.382132444814662,,,,,,0,0.6942754144809073,-1.5951392898790044,5.066733,-5.579346
volleyball,188.0,93.0,26.312811226799457,VOLLEYBALL,Karch Kiraly,188 cm,93 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4946808510638298,2.021505376344086,,,,,,,,,,,413.6,120.9,23.681530104119513,,,,,,0,1.587560633653445,-1.0772682149223314,6.1205697,-2.268959
volleyball,189.0,80.0,22.395789591556788,VOLLEYBALL,Saeid Marouf,189 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.42328042328042326,2.3625,,,,,,,,,,,415.8,104.0,20.15621063240111,,,,,,0,0.4437592324439761,-1.6830992664672553,3.9237583,-5.9692855
volleyball,198.0,91.0,23.21191715131109,VOLLEYBALL,Pavel Pankov,198 cm,91 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4595959595959596,2.1758241758241756,,,,,,,,,,,435.6,118.3,20.890725436179984,,,,,,0,0.920128850385481,-1.4917506007463552,5.85577,-4.8522444
volleyball,218.0,105.0,22.0940998232472,VOLLEYBALL,Dmitry Muserskiy,218 cm,105 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.481651376146789,2.0761904761904764,,,,,,,,,,,479.6,136.5,19.88468984092248,,,,,,0,1.126757952559273,-1.606237218436198,7.399352,-5.3817534
volleyball,186.0,80.0,23.12406058503873,VOLLEYBALL,Yuji Nishida,186 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.43010752688172044,2.325,,,,,,,,,,,409.20000000000005,104.0,20.81165452653486,,,,,,0,0.5780831576324365,-1.5743444367052595,3.9224677,-5.47964
volleyball,191.0,84.0,23.025684602944,VOLLEYBALL,Yūki Ishikawa,191 cm,84 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4397905759162304,2.2738095238095237,,,,,,,,,,,420.20000000000005,109.2,20.7231161426496,,,,,,0,0.6768566723645851,-1.5588265625561715,4.489939,-5.312569
volleyball,193.0,90.0,24.161722462347985,VOLLEYBALL,Kunihiro Shimizu,193 cm,90 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46632124352331605,2.1444444444444444,,,,,,,,,,,424.6,117.0,21.745550216113188,,,,,,0,1.072402444835773,-1.3648641749012271,5.701587,-3.9139366
volleyball,192.0,85.0,23.057725694444446,VOLLEYBALL,Giba,192 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4427083333333333,2.2588235294117647,,,,,,,,,,,422.40000000000003,110.5,20.751953125000004,,,,,,0,0.7123406876801252,-1.5475103448797658,4.6670036,-5.2042966
volleyball,194.0,88.0,23.381868423849507,VOLLEYBALL,Nikola Grbić,194 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4536082474226804,2.2045454545454546,,,,,,,,,,,426.8,114.4,21.043681581464558,,,,,,0,0.8627035280100097,-1.483062738243975,5.2477703,-4.7306633
volleyball,190.0,92.0,25.48476454293629,VOLLEYBALL,Luciano De Cecco,190 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4842105263157895,2.0652173913043477,,,,,,,,,,,418.00000000000006,119.60000000000001,22.936288088642662,,,,,,0,1.3921061638987717,-1.18334525982051,6.14538,-2.6824124
volleyball,202.0,95.0,23.28203117341437,VOLLEYBALL,Aleksandar Atanasijević,202 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.47029702970297027,2.126315789473684,,,,,,,,,,,444.40000000000003,123.5,20.953828056072933,,,,,,0,1.0540015899462503,-1.464758195871442,6.592069,-4.733971
volleyball,197.0,89.0,22.932824860212836,VOLLEYBALL,Facundo Conte,197 cm,89 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4517766497461929,2.2134831460674156,,,,,,,,,,,433.40000000000003,115.7,20.639542374191553,,,,,,0,0.8073565673344761,-1.5419060614947129,5.5116386,-5.164458
volleyball,188.0,85.0,24.049343594386603,VOLLEYBALL,Jenia Grebennikov,188 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4521276595744681,2.211764705882353,,,,,,,,,,,413.6,110.5,21.644409234947943,,,,,,0,0.9000612173551699,-1.407394120761184,4.767871,-4.422525
volleyball,201.0,85.0,21.03908319101013,VOLLEYBALL,Wilfredo León,201 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4228855721393035,2.364705882352941,,,,,,,,,,,442.20000000000005,110.5,18.935174871909116,,,,,,0,0.34037900610225286,-1.8577991167828722,4.642799,-6.8125763
volleyball,194.0,95.0,25.241789775746625,VOLLEYBALL,Earvin N'Gapeth,194 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4896907216494845,2.042105263157895,,,,,,,,,,,426.8,123.5,22.717610798171965,,,,,,0,1.4369939305890425,-1.2033213574146608,6.1462603,-2.7592409
volleyball,202.0,92.0,22.54680913635918,VOLLEYBALL,Ivan Zaytsev,202 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.45544554455445546,2.1956521739130435,,,,,,,,,,,444.40000000000003,119.60000000000001,20.292128222723264,,,,,,0,0.8235988572522145,-1.583083305234416,6.150374,-5.528385
volleyball,200.0,85.0,21.25,VOLLEYBALL,Osmany Juantorena,200 cm,85 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.425,2.3529411764705883,,,,,,,,,,,440.00000000000006,110.5,19.125,,,,,,0,0.37852380335450775,-1.8236325003432876,4.668257,-6.641763
volleyball,198.0,92.0,23.46699316396286,VOLLEYBALL,Simone Giannelli,198 cm,92 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46464646464646464,2.152173913043478,,,,,,,,,,,435.6,119.60000000000001,21.120293847566575,,,,,,0,0.9990371152385233,-1.451210860440417,5.9799404,-4.508466
volleyball,190.0,76.0,21.05263157894737,VOLLEYBALL,Bruno Rezende,190 cm,76 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4,2.5,,,,,,,,,,,418.00000000000006,98.8,18.947368421052634,,,,,,4,0.08974993963429949,-1.9351479319857903,3.5597486,-6.8613257
volleyball,202.0,94.0,23.03695716106264,VOLLEYBALL,Maxim Mikhaylov,202 cm,94 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.46534653465346537,2.148936170212766,,,,,,,,,,,444.40000000000003,122.2,20.733261444956376,,,,,,0,0.9767617873150538,-1.5033545823725054,6.4393444,-5.0326324
volleyball,202.0,86.0,21.076365062248797,VOLLEYBALL,Matthew Anderson,202 cm,86 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.42574257425742573,2.3488372093023258,,,,,,,,,,,444.40000000000003,111.8,18.96872855602392,,,,,,0,0.3757458013853486,-1.8446801935112582,4.891299,-6.7840075
volleyball,198.0,88.0,22.44668911335578,VOLLEYBALL,Micah Christenson,198 cm,88 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4444444444444444,2.25,,,,,,,,,,,435.6,114.4,20.202020202020204,,,,,,0,0.6862824473449113,-1.6189136768004677,5.362408,-5.81774
volleyball,196.0,80.0,20.824656393169516,VOLLEYBALL,Taylor Sander,196 cm,80 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.40816326530612246,2.45,,,,,,,,,,,431.20000000000005,104.0,18.742190753852565,,,,,,0,0.16065600247909825,-1.9338372147445175,3.956588,-6.9099927
volleyball,206.0,110.0,25.921387501178245,VOLLEYBALL,Tsvetan Sokolov,206 cm,110 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.5339805825242718,1.8727272727272728,,,,,,,,,,,453.20000000000005,143.0,23.329248751060423,,,,,,0,2.0434452903235605,-1.0919529671572368,5.079694,-0.5199848
volleyball,201.0,95.0,23.514269448776027,VOLLEYBALL,Yoandy Leal,201 cm,95 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.472636815920398,2.1157894736842104,,,,,,,,,,,442.20000000000005,123.5,21.162842503898425,,,,,,0,1.0988414780573736,-1.4323725681054182,6.544015,-4.411936
volleyball,209.0,90.0,20.603923902841057,VOLLEYBALL,Egor Kliuka,209 cm,90 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.430622009569378,2.3222222222222224,,,,,,,,,,,459.8,117.0,18.543531512556953,,,,,,0,0.4051484654852512,-1.8966565132272046,5.433754,-6.955874
volleyball,198.0,93.0,23.72206917661463,VOLLEYBALL,Wallace de Souza,198 cm,93 kg,,,,volleyball.csv,2025-09-13T21:48:26.848336,M,,,,,,0.4696969696969697,2.129032258064516,,,,,,,,,,,435.6,120.9,21.34986225895317,,,,,,0,1.0783993199726294,-1.4115454198692348,6.169368,-4.1886344
weightlifting,174.0,81.0,26.7538644470868,WEIGHTLIFTER,Karlos Nasar,174 cm,81 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.46551724137931033,2.1481481481481484,,,,,,,,,,,174.0,202.5,74.91082045184304,,,,,,2,4.2496628847873765,3.168788355679986,17.94682,-0.4278173
weightlifting,165.0,69.0,25.344352617079892,WEIGHTLIFTER,Daniyar Ismayilov,165 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.41818181818181815,2.391304347826087,,,,,,,,,,,165.0,172.5,70.9641873278237,,,,,,2,3.430250274846721,2.621095039848094,17.257092,-1.3516068
weightlifting,170.0,73.0,25.25951557093426,WEIGHTLIFTER,Clarence Cummings Jr.,170 cm,73 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4294117647058823,2.328767123287671,,,,,,,,,,,170.0,182.5,70.72664359861592,,,,,,2,3.538815364620862,2.663689401071593,17.321903,-0.6465951
weightlifting,167.0,77.0,27.60945175517229,WEIGHTLIFTER,Mohamed Ehab,167 cm,77 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.46107784431137727,2.168831168831169,,,,,,,,,,,167.0,192.5,77.3064649144824,,,,,,2,4.362596515333764,3.3402009038551723,18.1327,-1.373898
weightlifting,168.0,67.0,23.738662131519277,WEIGHTLIFTER,Chen Lijun,168 cm,67 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.39880952380952384,2.5074626865671643,,,,,,,,,,,168.0,167.5,66.46825396825398,,,,,,2,2.9096917311817787,2.1371678807114245,16.713028,-1.0972661
weightlifting,181.0,110.0,33.576508653582,WEIGHTLIFTER,Yury Zakharevich,181 cm,110 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6077348066298343,1.6454545454545455,,,,,,,,,,,181.0,275.0,94.0142242300296,,,,,,2,7.4063441607273495,5.03588035326172,20.022013,-0.46202907
weightlifting,170.0,77.0,26.643598615916957,WEIGHTLIFTER,Georgi Asanidze,170 cm,77 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.45294117647058824,2.207792207792208,,,,,,,,,,,170.0,192.5,74.60207612456747,,,,,,2,4.078013232380966,3.089874920206631,17.869408,-1.0780503
weightlifting,181.0,125.0,38.15512346997955,WEIGHTLIFTER,Anatoly Pisarenko,181 cm,125 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6906077348066298,1.448,,,,,,,,,,,181.0,312.5,106.83434571594273,,,,,,3,9.442837705767444,6.095954978220012,20.692371,-0.42379797
weightlifting,175.0,85.0,27.755102040816325,WEIGHTLIFTER,Hristo Plachkov,175 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4857142857142857,2.0588235294117645,,,,,,,,,,,175.0,212.5,77.71428571428571,,,,,,2,4.6888143341234985,3.469871169010199,18.415955,-0.4272065
weightlifting,170.0,69.0,23.87543252595156,WEIGHTLIFTER,Oleg Chen,170 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.40588235294117647,2.463768115942029,,,,,,,,,,,170.0,172.5,66.85121107266437,,,,,,2,3.0121359752945573,2.213392974675889,16.82908,-0.90238357
weightlifting,164.0,69.0,25.654372397382513,WEIGHTLIFTER,Tigran Martirosyan,164 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.42073170731707316,2.3768115942028984,,,,,,,,,,,164.0,172.5,71.83224271267103,,,,,,2,3.5192405367823394,2.705318935838565,17.337997,-1.3844191
weightlifting,182.0,105.0,31.69907016060862,WEIGHTLIFTER,Andrei Aramnau,182 cm,105 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5769230769230769,1.7333333333333334,,,,,,,,,,,182.0,262.5,88.75739644970413,,,,,,2,6.629174867110282,4.5791811678223535,19.730513,-0.88088226
weightlifting,170.0,69.0,23.87543252595156,WEIGHTLIFTER,Valentin Hristov,170 cm,69 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.40588235294117647,2.463768115942029,,,,,,,,,,,170.0,172.5,66.85121107266437,,,,,,2,3.0121359752945573,2.213392974675889,16.82908,-0.90238357
weightlifting,180.0,94.0,29.012345679012345,WEIGHTLIFTER,Kakhi Kakhiashvili,180 cm,94 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5222222222222223,1.9148936170212767,,,,,,,,,,,180.0,235.0,81.23456790123456,,,,,,2,5.393411902042557,3.864445403932031,19.09711,-0.67989475
weightlifting,168.0,73.0,25.86451247165533,WEIGHTLIFTER,Shi Zhiyong,168 cm,73 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.43452380952380953,2.3013698630136985,,,,,,,,,,,168.0,182.5,72.42063492063492,,,,,,2,3.7138196922901097,2.826756095828263,17.478304,-0.74170583
weightlifting,170.0,82.0,28.373702422145332,WEIGHTLIFTER,Yurik Vardanyan,170 cm,82 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4823529411764706,2.073170731707317,,,,,,,,,,,170.0,205.0,79.44636678200692,,,,,,2,4.7668237818436525,3.5940761914408346,18.571976,-1.2938169
weightlifting,180.0,110.0,33.95061728395061,WEIGHTLIFTER,Leonid Taranenko,180 cm,110 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.6111111111111112,1.6363636363636365,,,,,,,,,,,180.0,275.0,95.0617283950617,,,,,,2,7.524196204451686,5.120600343869773,20.096416,-0.5555063
weightlifting,173.0,85.0,28.40054796351365,WEIGHTLIFTER,Pyrros Dimas,173 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4913294797687861,2.0352941176470587,,,,,,,,,,,173.0,212.5,79.52153429783822,,,,,,2,4.882332087596166,3.6324944783342343,18.705967,-1.036177
weightlifting,180.0,93.0,28.703703703703702,WEIGHTLIFTER,Akakios Kakiasvilis,180 cm,93 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5166666666666667,1.935483870967742,,,,,,,,,,,180.0,232.5,80.37037037037037,,,,,,2,5.263077980716823,3.7804656201573716,18.955587,-0.40890822
weightlifting,175.0,85.0,27.755102040816325,WEIGHTLIFTER,Kianoush Rostami,175 cm,85 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4857142857142857,2.0588235294117645,,,,,,,,,,,175.0,212.5,77.71428571428571,,,,,,2,4.6888143341234985,3.469871169010199,18.415955,-0.4272065
weightlifting,150.0,56.0,24.88888888888889,WEIGHTLIFTER,Halil Mutlu,150 cm,56 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.37333333333333335,2.6785714285714284,,,,,,,,,,,150.0,140.0,69.68888888888888,,,,,,2,2.891650996217357,2.21289969371955,16.542578,-1.4838217
weightlifting,147.0,62.0,28.691748808366885,WEIGHTLIFTER,Naim Süleymanoğlu,147 cm,62 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.4217687074829932,2.370967741935484,,,,,,,,,,,147.0,155.0,80.33689666342727,,,,,,2,4.163528228047215,3.3767733416306536,17.775297,-1.865801
weightlifting,174.0,104.0,34.35064077156824,WEIGHTLIFTER,Ilya Ilyin,174 cm,104 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.5977011494252874,1.6730769230769231,,,,,,,,,,,174.0,260.0,96.18179416039106,,,,,,2,7.420612215300534,5.182374286875459,20.095036,-0.84920716
weightlifting,172.0,81.0,27.379664683612766,WEIGHTLIFTER,Lü Xiaojun,172 cm,81 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.47093023255813954,2.123456790123457,,,,,,,,,,,172.0,202.5,76.66306111411573,,,,,,2,4.435083842154752,3.330322548012498,18.179369,-0.82636106
weightlifting,186.0,152.0,43.935715111573586,WEIGHTLIFTER,Hossein Rezazadeh,186 cm,152 kg,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,0.8172043010752689,1.2236842105263157,,,,,,,,,,,186.0,380.0,123.02000231240604,,,,,,3,12.385876425947599,7.339848134488932,21.278658,-0.17531046
weightlifting,197.0,,,WEIGHTLIFTER,Behdad Salimi,197 cm,,,,,weightlifting.csv,2025-09-13T21:48:26.851338,M,,,,,,,,,,,,,,,,,,197.0,,,,,,,,1,-10.199301020212658,2.4276523471190847,-21.517319,2.9216702
