sport,height_cm,weight_kg,bmi,position,Player,height,weight,Wingspan,Hand Length,Hand Width,source_file,processed_date,Sex,Arm Span,Leg Length,Torso Length,Spike Reach,Block Reach,weight_height_ratio,height_weight_ratio,arm_span_ratio,arm_span_excess,leg_length_ratio,leg_length_excess,torso_length_ratio,torso_length_excess,upper_lower_ratio,hand_length_ratio,hand_shape_ratio,hand_area,weighted_height_cm,weighted_weight_kg,weighted_bmi,weighted_arm_span_ratio,weighted_leg_length_ratio,weighted_torso_length_ratio,weighted_hand_length_ratio,weighted_upper_lower_ratio,cluster,pca_1,pca_2,tsne_1,tsne_2
soccer,168.0,70.0,24.801587301587304,SOCCER,N'Golo Kanté,168 cm,70 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4166666666666667,2.4,,,,,,,,,,,168.0,70.0,24.801587301587304,,,,,,0,-1.2587958639379069,-0.3939613570973084,-1.3610773,-7.0281954
soccer,177.0,75.0,23.93948099205209,SOCCER,Joshua Kimmich,177 cm,75 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.423728813559322,2.36,,,,,,,,,,,177.0,75.0,23.93948099205209,,,,,,0,-1.2796166547284455,-0.4291378500533382,-2.2860212,-5.252093
soccer,193.0,92.0,24.69864962817794,SOCCER,Virgil van Dijk,193 cm,92 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.47668393782383417,2.097826086956522,,,,,,,,,,,193.0,92.0,24.69864962817794,,,,,,0,-1.7062997227479875,0.03536815712246386,-7.756739,-1.5319623
soccer,191.0,91.0,24.94449165318933,SOCCER,Alisson Becker,191 cm,91 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.47643979057591623,2.098901098901099,,,,,,,,,,,191.0,91.0,24.94449165318933,,,,,,0,-1.7080301075895552,0.06027757059724711,-8.079038,-2.2605958
soccer,176.0,73.0,23.56663223140496,SOCCER,Antoine Griezmann,176 cm,73 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4147727272727273,2.410958904109589,,,,,,,,,,,176.0,73.0,23.56663223140496,,,,,,0,-1.2074519086370623,-0.5423197911141546,-1.3373402,-5.5635557
soccer,185.0,78.0,22.79035792549306,SOCCER,Victor Osimhen,185 cm,78 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.42162162162162165,2.371794871794872,,,,,,,,,,,185.0,78.0,22.79035792549306,,,,,,0,-1.241686097888167,-0.5732281712432822,-2.6345062,-3.1219852
soccer,172.0,66.0,22.30935640886966,SOCCER,Luka Modrić,172 cm,66 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.38372093023255816,2.606060606060606,,,,,,,,,,,172.0,66.0,22.30935640886966,,,,,,0,-0.9729990530134967,-0.955155100513937,2.499651,-5.7574453
soccer,184.0,82.0,24.22022684310019,SOCCER,Sergio Ramos,184 cm,82 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.44565217391304346,2.2439024390243905,,,,,,,,,,,184.0,82.0,24.22022684310019,,,,,,0,-1.4481708007020573,-0.2315251438082158,-5.2816086,-3.651496
soccer,177.0,75.0,23.93948099205209,SOCCER,Paulo Dybala,177 cm,75 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.423728813559322,2.36,,,,,,,,,,,177.0,75.0,23.93948099205209,,,,,,0,-1.2796166547284455,-0.4291378500533382,-2.2868197,-5.252474
soccer,195.0,95.0,24.983563445101908,SOCCER,Zlatan Ibrahimović,195 cm,95 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.48717948717948717,2.0526315789473686,,,,,,,,,,,195.0,95.0,24.983563445101908,,,,,,0,-1.7991671882304365,0.1340451345915614,-8.918012,-1.4652554
soccer,187.0,85.0,24.307243558580453,SOCCER,Marc-André ter Stegen,187 cm,85 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.45454545454545453,2.2,,,,,,,,,,,187.0,85.0,24.307243558580453,,,,,,0,-1.519282849017538,-0.15809530272143169,-6.0361524,-2.8406525
soccer,191.0,94.0,25.766837531865903,SOCCER,Romelu Lukaku,191 cm,94 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.49214659685863876,2.0319148936170213,,,,,,,,,,,191.0,94.0,25.766837531865903,,,,,,0,-1.854277016320157,0.24890124893429286,-8.8551855,-2.2612348
soccer,185.0,81.0,23.66691015339664,SOCCER,Karim Benzema,185 cm,81 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.43783783783783786,2.2839506172839505,,,,,,,,,,,185.0,81.0,23.66691015339664,,,,,,0,-1.3777986788136474,-0.3500167553789168,-4.376861,-3.1766615
soccer,175.0,69.0,22.53061224489796,SOCCER,Sadio Mané,175 cm,69 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.3942857142857143,2.536231884057971,,,,,,,,,,,175.0,69.0,22.53061224489796,,,,,,0,-1.045243109529321,-0.8332729715818356,1.1777653,-5.380152
soccer,187.0,84.0,24.021275987303035,SOCCER,Cristiano Ronaldo,187 cm,84 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.44919786096256686,2.2261904761904763,,,,,,,,,,,187.0,84.0,24.021275987303035,,,,,,0,-1.4720714239483932,-0.22751155233464235,-5.4975815,-2.6932898
soccer,170.0,69.0,23.87543252595156,SOCCER,Raheem Sterling,170 cm,69 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.40588235294117647,2.463768115942029,,,,,,,,,,,170.0,69.0,23.87543252595156,,,,,,0,-1.1568316284622555,-0.5834430886901621,-0.35056674,-6.5198393
soccer,178.0,73.0,23.04002019946976,SOCCER,Kylian Mbappé,178 cm,73 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4101123595505618,2.4383561643835616,,,,,,,,,,,178.0,73.0,23.04002019946976,,,,,,0,-1.162962006998304,-0.6392001512185286,-0.91192526,-4.6213636
soccer,195.0,94.0,24.720578566732414,SOCCER,Erling Haaland,195 cm,94 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.48205128205128206,2.074468085106383,,,,,,,,,,,195.0,94.0,24.720578566732414,,,,,,0,-1.7520148086942182,0.07273469236798445,-8.436867,-1.2464323
soccer,181.0,70.0,21.36686914318855,SOCCER,Kevin De Bruyne,181 cm,70 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.3867403314917127,2.585714285714286,,,,,,,,,,,181.0,70.0,21.36686914318855,,,,,,0,-0.9763672650741736,-1.0352591851483182,1.7154473,-3.8133984
soccer,175.0,68.0,22.20408163265306,SOCCER,Neymar Jr.,175 cm,68 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.38857142857142857,2.573529411764706,,,,,,,,,,,175.0,68.0,22.20408163265306,,,,,,0,-1.0013062950197535,-0.9219779783977844,1.8890748,-5.286167
soccer,170.0,72.0,24.913494809688583,SOCCER,Lionel Messi,170 cm,72 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4235294117647059,2.361111111111111,,,,,,,,,,,170.0,72.0,24.913494809688583,,,,,,0,-1.3082748200142094,-0.32644932508509084,-1.8680823,-6.8138757
soccer,185.0,81.0,23.66691015339664,SOCCER,Robert Lewandowski,185 cm,81 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.43783783783783786,2.2839506172839505,,,,,,,,,,,185.0,81.0,23.66691015339664,,,,,,0,-1.3777986788136474,-0.3500167553789168,-4.4063187,-3.3811142
soccer,188.0,86.0,24.332277048438208,SOCCER,Harry Kane,188 cm,86 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4574468085106383,2.186046511627907,,,,,,,,,,,188.0,86.0,24.332277048438208,,,,,,0,-1.5428254691543135,-0.1349393301988776,-6.4893794,-2.4261634
soccer,186.0,75.0,21.678806798473808,SOCCER,Jude Bellingham,186 cm,75 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4032258064516129,2.48,,,,,,,,,,,186.0,75.0,21.678806798473808,,,,,,0,-1.0946501228296934,-0.8525901057110801,-0.28958076,-2.448514
soccer,171.0,70.0,23.938989774631512,SOCCER,Phil Foden,171 cm,70 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4093567251461988,2.442857142857143,,,,,,,,,,,171.0,70.0,23.938989774631512,,,,,,0,-1.1814693615470055,-0.5469963313808193,-0.8147746,-6.407214
soccer,173.0,64.0,21.383941996057334,SOCCER,Bernardo Silva,173 cm,64 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.3699421965317919,2.703125,,,,,,,,,,,173.0,64.0,21.383941996057334,,,,,,6,-0.8699020032816186,-1.194445597953139,4.012716,-5.4214077
soccer,176.0,73.0,23.56663223140496,SOCCER,Vinícius Júnior,176 cm,73 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4147727272727273,2.410958904109589,,,,,,,,,,,176.0,73.0,23.56663223140496,,,,,,0,-1.2074519086370623,-0.5423197911141546,-1.2990587,-5.3378243
soccer,175.0,71.0,23.183673469387756,SOCCER,Mohamed Salah,175 cm,71 kg,,,,soccer.csv,2025-09-13T21:48:26.832929,M,,,,,,0.4057142857142857,2.464788732394366,,,,,,,,,,,175.0,71.0,23.183673469387756,,,,,,0,-1.1361670249425695,-0.6604700091318678,-0.25726992,-5.4469805
tennis,191.0,80.0,21.929223431375238,TENNIS,Grigor Dimitrov,191 cm,80 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.418848167539267,2.3875,,,,,,,,,,,229.2,80.0,19.736301088237713,,,,,,0,-1.2100075143651787,-0.7771209393220532,-2.369746,-0.9763306
tennis,198.0,86.0,21.93653708805224,TENNIS,Marin Čilić,198 cm,86 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.43434343434343436,2.302325581395349,,,,,,,,,,,237.6,86.0,19.74288337924702,,,,,,0,-1.3353326593278927,-0.6565983804380803,-3.8156426,-0.28046435
tennis,208.0,109.0,25.194156804733726,TENNIS,John Isner,208 cm,109 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.5240384615384616,1.908256880733945,,,,,,,,,,,249.6,109.0,22.674741124260354,,,,,,2,-2.125882252892125,0.2849024021214877,-10.526717,0.776194
tennis,211.0,109.0,24.48282832820467,TENNIS,Reilly Opelka,211 cm,109 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.5165876777251185,1.9357798165137614,,,,,,,,,,,253.2,109.0,22.0345454953842,,,,,,2,-2.0580875325241323,0.1662163615498569,-10.536735,0.7960569
tennis,176.0,63.0,20.33832644628099,TENNIS,Iga Świątek,176 cm,63 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.35795454545454547,2.7936507936507935,,,,,,,,,,,211.2,63.0,18.304493801652892,,,,,,6,-0.7809776029366783,-1.5176477176593093,4.968883,-4.647057
tennis,183.0,77.0,22.99262444384723,TENNIS,Aryna Sabalenka,183 cm,77 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.4207650273224044,2.3766233766233764,,,,,,,,,,,219.6,77.0,20.693361999462507,,,,,,0,-1.2323524499019594,-0.6430321965941274,-2.1918027,-2.6878262
tennis,181.0,70.0,21.36686914318855,TENNIS,Barbora Krejčíková,181 cm,70 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.3867403314917127,2.585714285714286,,,,,,,,,,,217.2,70.0,19.230182228869694,,,,,,0,-0.9723598928503523,-1.115716310183437,1.8447231,-3.2775567
tennis,180.0,65.0,20.061728395061728,TENNIS,Coco Gauff,180 cm,65 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.3611111111111111,2.769230769230769,,,,,,,,,,,216.0,65.0,18.055555555555557,,,,,,6,-0.7988862278591677,-1.5174255052628514,4.3930445,-3.984556
tennis,183.0,70.0,20.902385858042937,TENNIS,Elena Rybakina,183 cm,70 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.3825136612021858,2.6142857142857143,,,,,,,,,,,219.6,70.0,18.812147272238644,,,,,,0,-0.9409556526211472,-1.208439275042514,2.2902029,-2.8767574
tennis,175.0,68.0,22.20408163265306,TENNIS,Jessica Pegula,175 cm,68 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.38857142857142857,2.573529411764706,,,,,,,,,,,210.0,68.0,19.983673469387757,,,,,,0,-0.9953120427071352,-1.0046453310729715,2.1954293,-4.704824
tennis,168.0,59.0,20.904195011337873,TENNIS,Simona Halep,168 cm,59 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.35119047619047616,2.847457627118644,,,,,,,,,,,201.6,59.0,18.813775510204085,,,,,,6,-0.7504487822871844,-1.5249935718078882,5.816794,-6.1286817
tennis,182.0,70.0,21.132713440405748,TENNIS,Petra Kvitová,182 cm,70 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.38461538461538464,2.6,,,,,,,,,,,218.4,70.0,19.019442096365175,,,,,,0,-0.9563261814697649,-1.16221026390447,2.0273855,-3.0183985
tennis,183.0,76.0,22.694018931589476,TENNIS,Roberto Bautista Agut,183 cm,76 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.41530054644808745,2.4078947368421053,,,,,,,,,,,219.6,76.0,20.42461703843053,,,,,,0,-1.1881303498525533,-0.719886765909149,-1.5592111,-2.6564062
tennis,167.0,60.0,21.513858510523864,TENNIS,Ons Jabeur,167 cm,60 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.3592814371257485,2.783333333333333,,,,,,,,,,,200.4,60.0,19.36247265947148,,,,,,6,-0.8061721492633822,-1.3691490840693104,4.741216,-5.970548
tennis,180.0,69.0,21.296296296296294,TENNIS,Naomi Osaka,180 cm,69 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,F,,,,,,0.38333333333333336,2.608695652173913,,,,,,,,,,,216.0,69.0,19.166666666666664,,,,,,0,-0.9488147378271544,-1.155294271937931,2.4634635,-3.559626
tennis,170.0,64.0,22.145328719723185,TENNIS,Diego Schwartzman,170 cm,64 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.3764705882352941,2.65625,,,,,,,,,,,204.0,64.0,19.93079584775087,,,,,,6,-0.9185111593612937,-1.1251487022677382,3.377894,-5.540395
tennis,193.0,85.0,22.819404547773097,TENNIS,Nick Kyrgios,193 cm,85 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.44041450777202074,2.2705882352941176,,,,,,,,,,,231.6,85.0,20.537464092995787,,,,,,0,-1.3840266520929894,-0.5117188211477122,-4.3662944,-0.8220155
tennis,196.0,95.0,24.729279466888798,TENNIS,Matteo Berrettini,196 cm,95 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4846938775510204,2.0631578947368423,,,,,,,,,,,235.2,95.0,22.256351520199917,,,,,,2,-1.7682227322481574,-0.001459652121519279,-8.368916,-0.5647908
tennis,188.0,77.0,21.785875961973744,TENNIS,Novak Djokovic,188 cm,77 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4095744680851064,2.4415584415584415,,,,,,,,,,,225.6,77.0,19.60728836577637,,,,,,0,-1.1385397591450992,-0.8688416407518111,-1.2400905,-1.5069045
tennis,185.0,73.0,21.32943754565376,TENNIS,Carlos Alcaraz,185 cm,73 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.3945945945945946,2.5342465753424657,,,,,,,,,,,222.0,73.0,19.196493791088386,,,,,,0,-1.026962171609669,-1.049326066117864,0.99372154,-2.5528264
tennis,185.0,79.0,23.08254200146092,TENNIS,Jannik Sinner,185 cm,79 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.42702702702702705,2.3417721518987342,,,,,,,,,,,222.0,79.0,20.774287801314827,,,,,,0,-1.2805381471206607,-0.5839001771145564,-2.9027402,-2.3603237
tennis,198.0,90.0,22.95684113865932,TENNIS,Alexander Zverev,198 cm,90 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.45454545454545453,2.2,,,,,,,,,,,237.6,90.0,20.66115702479339,,,,,,0,-1.50213630553756,-0.3950874187654943,-5.4030676,-0.40886196
tennis,185.0,85.0,24.835646457268076,TENNIS,Rafael Nadal,185 cm,85 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4594594594594595,2.176470588235294,,,,,,,,,,,222.0,85.0,22.352081811541268,,,,,,0,-1.5604109295949145,-0.15819211127528784,-6.880533,-3.2617946
tennis,198.0,83.0,21.17130905009693,TENNIS,Daniil Medvedev,198 cm,83 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.41919191919191917,2.3855421686746987,,,,,,,,,,,237.6,83.0,19.05417814508724,,,,,,0,-1.2164936557311534,-0.862192132887659,-3.0851638,-0.224839
tennis,193.0,91.0,24.43018604526296,TENNIS,Stefanos Tsitsipas,193 cm,91 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.47150259067357514,2.120879120879121,,,,,,,,,,,231.6,91.0,21.987167440736666,,,,,,0,-1.6527717766959173,-0.11912453096259702,-7.304888,-1.0144743
tennis,188.0,79.0,22.351742870076958,TENNIS,Andrey Rublev,188 cm,79 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.42021276595744683,2.3797468354430378,,,,,,,,,,,225.6,79.0,20.116568583069263,,,,,,0,-1.2219351308836237,-0.7184692369422555,-2.2416484,-1.6097445
tennis,185.0,77.0,22.498173849525198,TENNIS,Casper Ruud,185 cm,77 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.41621621621621624,2.4025974025974026,,,,,,,,,,,222.0,77.0,20.24835646457268,,,,,,0,-1.192787383866813,-0.7341705456438791,-1.7484134,-2.1517467
tennis,188.0,86.0,24.332277048438208,TENNIS,Taylor Fritz,188 cm,86 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4574468085106383,2.186046511627907,,,,,,,,,,,225.6,86.0,21.89904934359439,,,,,,0,-1.5357293065148607,-0.22525852505000055,-6.367662,-1.8830955
tennis,185.0,85.0,24.835646457268076,TENNIS,Frances Tiafoe,185 cm,85 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4594594594594595,2.176470588235294,,,,,,,,,,,222.0,85.0,22.352081811541268,,,,,,0,-1.5604109295949145,-0.15819211127528784,-6.880533,-3.2617946
tennis,185.0,85.0,24.835646457268076,TENNIS,Roger Federer,185 cm,85 kg,,,,tennis.csv,2025-09-13T21:48:26.842517,M,,,,,,0.4594594594594595,2.176470588235294,,,,,,,,,,,222.0,85.0,22.352081811541268,,,,,,0,-1.5604109295949145,-0.15819211127528784,-6.7338915,-3.43654
track_field,168.0,60.0,21.258503401360546,SPRINTER,Blessing Okagbare,168 cm,60 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.35714285714285715,2.8,,,,,,,,,,,168.0,60.0,21.258503401360546,,,,,,6,-0.7948190575729908,-1.3412979619031757,4.922045,-6.4549556
track_field,170.0,60.0,20.761245674740486,SPRINTER,Sha'Carri Richardson,170 cm,60 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.35294117647058826,2.8333333333333335,,,,,,,,,,,170.0,60.0,20.761245674740486,,,,,,6,-0.7621104600166951,-1.4444549349358717,5.447974,-5.7715893
track_field,166.0,58.0,21.04804761213529,SPRINTER,Marie-Josee Ta Lou,166 cm,58 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.3493975903614458,2.8620689655172415,,,,,,,,,,,166.0,58.0,21.04804761213529,,,,,,6,-0.7496409934744757,-1.4501029016770612,5.6708364,-6.785145
track_field,152.0,52.0,22.506925207756233,SPRINTER,Shelly-Ann Fraser,152 cm,52 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.34210526315789475,2.923076923076923,,,,,,,,,,,152.0,52.0,22.506925207756233,,,,,,6,-0.7656903654439178,-1.3699069339252123,5.791003,-8.193735
track_field,165.0,59.0,21.6712580348944,SPRINTER,Carmelita Jeter,165 cm,59 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.3575757575757576,2.7966101694915255,,,,,,,,,,,165.0,59.0,21.6712580348944,,,,,,6,-0.8074305817570662,-1.289470541089094,4.8678565,-7.0133777
track_field,178.0,,,SPRINTER,Christian Malcolm,178 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,178.0,,,,,,,,1,6.8928593898637365,0.48895067115441415,43.48575,8.666211
track_field,167.0,64.0,22.948115744558788,SPRINTER,Dina Asher-Smith,167 cm,64 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.38323353293413176,2.609375,,,,,,,,,,,167.0,64.0,22.948115744558788,,,,,,0,-0.9875203949927389,-0.8886280448864059,2.6453083,-6.600731
track_field,170.0,60.0,20.761245674740486,SPRINTER,Merlene Ottey,170 cm,60 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.35294117647058826,2.8333333333333335,,,,,,,,,,,170.0,60.0,20.761245674740486,,,,,,6,-0.7621104600166951,-1.4444549349358717,5.4480095,-5.771642
track_field,,,,HURDLER,Luminosa Bogliolo,,,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,,,,,,,,,,,,,,,,,,,,,4,9.180772166196741,2.0273865587845172,36.25199,7.576488
track_field,170.0,64.0,22.145328719723185,HURDLER,Tobi Amusan,170 cm,64 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.3764705882352941,2.65625,,,,,,,,,,,170.0,64.0,22.145328719723185,,,,,,6,-0.9251236724764647,-1.0430266375564257,3.3198612,-6.081552
track_field,168.0,,,SPRINTER,Julien Alfred,168 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,,,,,,,,,,,,,168.0,,,,,,,,1,7.021393815500423,0.5753796536055429,43.100216,7.7842255
track_field,183.0,77.0,22.99262444384723,SPRINTER,Reece Prescod,183 cm,77 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4207650273224044,2.3766233766233764,,,,,,,,,,,183.0,77.0,22.99262444384723,,,,,,0,-1.2383100705181174,-0.557300557316054,-2.3441403,-3.6951141
track_field,168.0,60.0,21.258503401360546,SPRINTER,Tori Bowie,168 cm,60 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.35714285714285715,2.8,,,,,,,,,,,168.0,60.0,21.258503401360546,,,,,,6,-0.7948190575729908,-1.3412979619031757,4.922045,-6.4549556
track_field,168.0,63.0,22.321428571428577,SPRINTER,Elaine Thompson-Herah,168 cm,63 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,F,,,,,,0.375,2.6666666666666665,,,,,,,,,,,168.0,63.0,22.321428571428577,,,,,,6,-0.9211086327263529,-1.0376080131682257,3.5538158,-6.494224
track_field,188.0,86.0,24.332277048438208,SPRINTER,Fred Kerley,188 cm,86 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4574468085106383,2.186046511627907,,,,,,,,,,,188.0,86.0,24.332277048438208,,,,,,0,-1.5428254691543135,-0.1349393301988776,-6.491591,-2.4259837
track_field,183.0,78.0,23.291229956104985,SPRINTER,Kenny Bednarek,183 cm,78 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4262295081967213,2.3461538461538463,,,,,,,,,,,183.0,78.0,23.291229956104985,,,,,,0,-1.2837176981904048,-0.48067566024028147,-3.0147598,-3.7784503
track_field,195.0,94.0,24.720578566732414,SPRINTER,Usain Bolt,195 cm,94 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.48205128205128206,2.074468085106383,,,,,,,,,,,195.0,94.0,24.720578566732414,,,,,,0,-1.7520148086942182,0.07273469236798445,-8.436867,-1.2464323
track_field,180.0,90.0,27.777777777777775,SPRINTER,Yohan Blake,180 cm,90 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.5,2.0,,,,,,,,,,,180.0,90.0,27.777777777777775,,,,,,0,-1.9754452497049,0.504313834039154,-8.653113,-3.9013186
track_field,185.0,83.0,24.251278305332356,SPRINTER,Justin Gatlin,185 cm,83 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4486486486486487,2.2289156626506026,,,,,,,,,,,185.0,83.0,24.251278305332356,,,,,,0,-1.4719545422553244,-0.20636575264321022,-5.622498,-3.4089456
track_field,176.0,73.0,23.56663223140496,SPRINTER,Christian Coleman,176 cm,73 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.4147727272727273,2.410958904109589,,,,,,,,,,,176.0,73.0,23.56663223140496,,,,,,0,-1.2074519086370623,-0.5423197911141546,-1.2990587,-5.3378243
track_field,173.0,75.0,25.05930702662969,SPRINTER,Trayvon Bromell,173 cm,75 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.43352601156069365,2.3066666666666666,,,,,,,,,,,173.0,75.0,25.05930702662969,,,,,,0,-1.3818751045198518,-0.23262206616160996,-2.6033673,-6.5625076
track_field,178.0,83.0,26.19618735008206,SPRINTER,Tyson Gay,178 cm,83 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.46629213483146065,2.144578313253012,,,,,,,,,,,178.0,83.0,26.19618735008206,,,,,,0,-1.6589401845380445,0.12389555949911475,-7.5869956,-4.400527
track_field,176.0,75.0,24.212293388429753,SPRINTER,Andre De Grasse,176 cm,75 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.42613636363636365,2.3466666666666667,,,,,,,,,,,176.0,75.0,24.212293388429753,,,,,,0,-1.303938988892883,-0.38052432736350383,-2.3800128,-5.8283453
track_field,175.0,,,SPRINTER,Yuki Koike,175 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,175.0,,,,,,,,1,6.931419717554742,0.514879365889752,42.91721,8.753385
track_field,183.0,,,SPRINTER,Letsile Tebogo,183 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,183.0,,,,,,,,1,6.828592177045394,0.44573617992884873,43.459835,9.44093
track_field,180.0,,,SPRINTER,Erriyon Knighton,180 cm,,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,,,,,,,,,,,,,180.0,,,,,,,,1,6.8671525047364,0.47166487466418755,42.754845,9.47512
track_field,188.0,88.0,24.898143956541425,SPRINTER,Asafa Powell,188 cm,88 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.46808510638297873,2.1363636363636362,,,,,,,,,,,188.0,88.0,24.898143956541425,,,,,,0,-1.6387346496093007,-0.000509394588536403,-7.4825807,-2.5981083
track_field,183.0,79.0,23.589835468362743,SPRINTER,Noah Lyles,183 cm,79 kg,,,,track_field.csv,2025-09-13T21:48:26.844513,M,,,,,,0.43169398907103823,2.3164556962025316,,,,,,,,,,,183.0,79.0,23.589835468362743,,,,,,0,-1.3298718370781757,-0.4051782688912663,-3.6411338,-3.838702
